name,site,subtypes,category,type,phone number,phone.phones_enricher.carrier_name,phone.phones_enricher.carrier_type,latitude,longitude,full_address,city,state,area_service,rating,reviews,reviews_link,photos_count,working_hours,verified,location_link,place_id,email_1,email_1.emails_validator.status,facebook,instagram,logo,primary_color,secondary_color,slug
A-1 Rooter,,"Plumber, Service establishment",Plumber,Plumber,+1 337-292-7267,T-Mobile USA Inc.,mobile,30.309291,-93.2832754,,Moss Bluff,LA,True,,,,2.0,"{""Sunday"": ""12-11:59AM"", ""Monday"": ""12-11:59AM"", ""Tuesday"": ""12-11:59AM"", ""Wednesday"": ""12-11:59AM"", ""Thursday"": ""12-11:59AM"", ""Friday"": ""12-11:59AM"", ""Saturday"": ""12-11:59AM""}",True,"https://www.google.com/maps/place/A-1+Rooter/@30.309290999999998,-93.2832754,14z/data=!4m8!1m2!2m1!1sA-1+Rooter!3m4!1s0x863b83fef920ccb3:0xdbd9bfb0714e221!8m2!3d30.309290999999998!4d-93.2832754",ChIJs8wg-f6DO4YRIeIUB_ubvQ0,,,,,https://lh5.googleusercontent.com/-eOJpURu5kQk/AAAAAAAAAAI/AAAAAAAAAAA/qjMmBI6Sc0k/s256/photo.jpg,#333634,#7ea595,a1rooter
"Absolute Plumbing & Piping, LLC",,"Plumber, Service establishment",Plumber,Plumber,+1 337-287-7848,"NEW CINGULAR WIRELESS PCS, LLC - GA",mobile,30.0692399,-93.6109334,,Vinton,LA,True,,,,3.0,"{""Sunday"": ""Closed"", ""Monday"": ""7AM-4PM"", ""Tuesday"": ""7AM-4PM"", ""Wednesday"": ""7AM-4PM"", ""Thursday"": ""7AM-4PM"", ""Friday"": ""7AM-4PM"", ""Saturday"": ""Closed""}",True,"https://www.google.com/maps/place/Absolute+Plumbing+%26+Piping%2C+LLC/@30.0692399,-93.6109334,14z/data=!4m8!1m2!2m1!1sAbsolute+Plumbing+%26+Piping%2C+LLC!3m4!1s0x863b8c7205223d9b:0x835919af176b9362!8m2!3d30.0692399!4d-93.6109334",ChIJmz0iBXKMO4YRYpNrF68ZWYM,,,,,https://lh5.googleusercontent.com/-z_cmUc98T0A/AAAAAAAAAAI/AAAAAAAAAAA/za8y9eHzVTQ/s256/photo.jpg,#96aecb,#5a3e51,absoluteplumbingpipingllc
B & L Sewer Services,,"Plumber, Service establishment",Plumber,Plumber,+1 337-304-8220,"NEW CINGULAR WIRELESS PCS, LLC - GA",mobile,30.0928522,-93.256209,,Lake Charles,LA,True,1.0,1.0,"https://search.google.com/local/reviews?placeid=ChIJyUuxZ_yGO4YRBbYg7RSP79Y&q=plumber,+70645,+Hackberry,+LA,+US&authuser=0&hl=en&gl=US",2.0,"{""Sunday"": ""Closed"", ""Monday"": ""8AM-5PM"", ""Tuesday"": ""8AM-5PM"", ""Wednesday"": ""8AM-5PM"", ""Thursday"": ""8AM-5PM"", ""Friday"": ""8AM-5PM"", ""Saturday"": ""Closed""}",True,"https://www.google.com/maps/place/B+%26+L+Sewer+Services/@30.0928522,-93.256209,14z/data=!4m8!1m2!2m1!1sB+%26+L+Sewer+Services!3m4!1s0x863b86fc67b14bc9:0xd6ef8f14ed20b605!8m2!3d30.0928522!4d-93.256209",ChIJyUuxZ_yGO4YRBbYg7RSP79Y,,,,,https://lh5.googleusercontent.com/-GqcSTTg6xpk/AAAAAAAAAAI/AAAAAAAAAAA/0JahKV3FuCg/s256/photo.jpg,#352e27,#b6ab95,blsewerservices
"Norsworthy's Plumbing, LLC",,Plumber,Plumber,Plumber,+1 337-496-9104,"NEW CINGULAR WIRELESS PCS, LLC - GA",mobile,30.1757982,-93.2325897,"Bryan Norsworthy, Owner, L.M.P. #4692, Lake Charles, LA 70605",Lake Charles,LA,False,,,,1.0,"{""Sunday"": ""Closed"", ""Monday"": ""8AM-4PM"", ""Tuesday"": ""8AM-4PM"", ""Wednesday"": ""8AM-4PM"", ""Thursday"": ""8AM-4PM"", ""Friday"": ""8AM-4PM"", ""Saturday"": ""Closed""}",True,"https://www.google.com/maps/place/Norsworthy%27s+Plumbing%2C+LLC/@30.1757982,-93.23258969999999,14z/data=!4m8!1m2!2m1!1sNorsworthy%27s+Plumbing%2C+LLC!3m4!1s0x863b864f47ce1a55:0x832c70bbacd5e308!8m2!3d30.1757982!4d-93.23258969999999",ChIJVRrOR0-GO4YRCOPVrLtwLIM,,,,,https://lh6.googleusercontent.com/-ICC8XHRqN-M/AAAAAAAAAAI/AAAAAAAAAAA/HGnvMVUfqJc/s256/photo.jpg,#4374e0,#9fc2fe,norsworthysplumbingllc
Anthony's Plumbing,,Plumber,Plumber,Plumber,+1 337-304-0055,"NEW CINGULAR WIRELESS PCS, LLC - GA",mobile,30.2109171,-93.2308421,"Clara St, Lake Charles, LA 70611",Lake Charles,Louisiana,False,1.0,1.0,"https://search.google.com/local/reviews?placeid=ChIJC1kMLXaGO4YR7XbtUSV7JaI&q=plumber,+70645,+Hackberry,+LA,+US&authuser=0&hl=en&gl=US",1.0,,False,"https://www.google.com/maps/place/Anthony%27s+Plumbing/@30.2109171,-93.23084209999999,14z/data=!4m8!1m2!2m1!1sAnthony%27s+Plumbing!3m4!1s0x863b86762d0c590b:0xa2257b2551ed76ed!8m2!3d30.2109171!4d-93.23084209999999",ChIJC1kMLXaGO4YR7XbtUSV7JaI,,,,,,,,anthonysplumbing
Fred Baden Plumbing,,Plumber,Plumber,Plumber,+1 337-287-4418,"NEW CINGULAR WIRELESS PCS, LLC - GA",mobile,30.2510383,-93.4137676,"Sulphur, LA 70663",Sulphur,Louisiana,False,1.0,1.0,"https://search.google.com/local/reviews?placeid=ChIJS8kGKB-MO4YR06RJJ6daKRQ&q=plumber,+70645,+Hackberry,+LA,+US&authuser=0&hl=en&gl=US",,,False,"https://www.google.com/maps/place/Fred+Baden+Plumbing/@30.251038299999998,-93.4137676,14z/data=!4m8!1m2!2m1!1sFred+Baden+Plumbing!3m4!1s0x863b8c1f2806c94b:0x14295aa72749a4d3!8m2!3d30.251038299999998!4d-93.4137676",ChIJS8kGKB-MO4YR06RJJ6daKRQ,,,,,,,,fredbadenplumbing
Lake Charles Plumbing Repairs LLC,,"Plumber, Service establishment",Plumber,Plumber,+1 337-540-0852,,mobile,30.2131925,-93.3503725,,Sulphur,LA,True,,,,,"{""Sunday"": ""12AM-12PM"", ""Monday"": ""12AM-12PM"", ""Tuesday"": ""12AM-12PM"", ""Wednesday"": ""12AM-12PM"", ""Thursday"": ""12AM-12PM"", ""Friday"": ""12AM-12PM"", ""Saturday"": ""12AM-12PM""}",True,"https://www.google.com/maps/place/Lake+Charles+Plumbing+Repairs+LLC/@30.213192499999998,-93.35037249999999,14z/data=!4m8!1m2!2m1!1sLake+Charles+Plumbing+Repairs+LLC!3m4!1s0x863b85600f3a519d:0xeea8035f49ec8bd2!8m2!3d30.213192499999998!4d-93.35037249999999",ChIJnVE6D2CFO4YR0ovsSV8DqO4,,,,,https://lh6.googleusercontent.com/-zkR-XNSToAE/AAAAAAAAAAI/AAAAAAAAAAA/rhrHTzIDGH4/s256/photo.jpg,#faf9fc,#120fdd,lakecharlesplumbingrepairsllc
Randy's Plumbing Repair LLC,,"Plumber, Service establishment",Plumber,Plumber,+1 337-278-2266,"NEW CINGULAR WIRELESS PCS, LLC - GA",mobile,30.2747145,-91.860878,,Breaux Bridge,LA,True,3.4,8.0,"https://search.google.com/local/reviews?placeid=ChIJcaRFvxibJIYRFwS7oYl1v68&q=plumber,+70646,+Hayes,+LA,+US&authuser=0&hl=en&gl=US",2.0,"{""Sunday"": ""Closed"", ""Monday"": ""7AM-4PM"", ""Tuesday"": ""7AM-4PM"", ""Wednesday"": ""7AM-4PM"", ""Thursday"": ""7AM-4PM"", ""Friday"": ""7AM-4PM"", ""Saturday"": ""Closed""}",True,"https://www.google.com/maps/place/Randy%27s+Plumbing+Repair+LLC/@30.274714499999998,-91.860878,14z/data=!4m8!1m2!2m1!1sRandy%27s+Plumbing+Repair+LLC!3m4!1s0x86249b18bf45a471:0xafbf7589a1bb0417!8m2!3d30.274714499999998!4d-91.860878",ChIJcaRFvxibJIYRFwS7oYl1v68,,,,,https://lh3.googleusercontent.com/-rsq9xUiSYzE/AAAAAAAAAAI/AAAAAAAAAAA/MrRXBjfONyw/s256/photo.jpg,#4374e0,#9fc2fe,randysplumbingrepairllc
TEE'S Pressure Washing/ Lawn Care Services plus handyman services,,"Blast cleaning service, Carpenter, Handyman/Handywoman/Handyperson, Lawn care service",Blast cleaning service,Blast cleaning service,+1 337-375-4095,CELLCO PARTNERSHIP DBA VERIZON WIRELESS - LA,mobile,30.1077434,-92.9227857,"7633 Texas Ave, Hayes, LA 70646",Hayes,Louisiana,False,,,,1.0,"{""Sunday"": ""Closed"", ""Monday"": ""9AM-9PM"", ""Tuesday"": ""9AM-5PM"", ""Wednesday"": ""9AM-5PM"", ""Thursday"": ""9AM-5PM"", ""Friday"": ""9AM-5PM"", ""Saturday"": ""9AM-5PM""}",True,"https://www.google.com/maps/place/TEE%27S+Pressure+Washing%2F+Lawn+Care+Services+plus+handyman+services/@30.1077434,-92.92278569999999,14z/data=!4m8!1m2!2m1!1sTEE%27S+Pressure+Washing%2F+Lawn+Care+Services+plus+handyman+services!3m4!1s0x863c9ddc9833daa9:0x54df5733395bfd54!8m2!3d30.1077434!4d-92.92278569999999",ChIJqdozmNydPIYRVP1bOTNX31Q,,,,,https://lh5.googleusercontent.com/-NQm8iByb1Ts/AAAAAAAAAAI/AAAAAAAAAAA/34C7F1ZL3Gs/s256/photo.jpg,#bcb3aa,#515648,teespressurewashinglawncareservicesplushandymanservices
Green's Handy Service,,"Handyman/Handywoman/Handyperson, Electrician, Service establishment, HVAC contractor, Painter",Handyman/Handywoman/Handyperson,Handyman/Handywoman/Handyperson,+1 337-707-3913,"NEW CINGULAR WIRELESS PCS, LLC - GA",mobile,34.5473207,-94.122933,,Board Camp,AR,True,5.0,3.0,"https://search.google.com/local/reviews?placeid=ChIJj6hNL06FO4YRuqloc7MZZVw&q=plumber,+70646,+Hayes,+LA,+US&authuser=0&hl=en&gl=US",12.0,"{""Sunday"": ""Closed"", ""Monday"": ""8AM-5PM"", ""Tuesday"": ""8AM-5PM"", ""Wednesday"": ""8AM-5PM"", ""Thursday"": ""8AM-5PM"", ""Friday"": ""8AM-5PM"", ""Saturday"": ""Closed""}",True,"https://www.google.com/maps/place/Green%27s+Handy+Service/@34.5473207,-94.12293299999999,14z/data=!4m8!1m2!2m1!1sGreen%27s+Handy+Service!3m4!1s0x863b854e2f4da88f:0x5c6519b37368a9ba!8m2!3d34.5473207!4d-94.12293299999999",ChIJj6hNL06FO4YRuqloc7MZZVw,greenhandyservice@gmail.com,RECEIVING,https://www.facebook.com/people/Greens-Handy-Service/100072186996880/,,https://lh4.googleusercontent.com/-xlEyPTqvwLE/AAAAAAAAAAI/AAAAAAAAAAA/DHD2CbUJsMc/s256/photo.jpg,#33b042,#090c0a,greenshandyservice
D & R Services,,Plumber,Plumber,Plumber,+1 337-962-5519,"NEW CINGULAR WIRELESS PCS, LLC - GA",mobile,30.0030141,-92.2898845,"408 N Boudreaux Ave, Kaplan, LA 70548",Kaplan,Louisiana,False,4.0,9.0,"https://search.google.com/local/reviews?placeid=ChIJaWq1WWJaI4YRjgIcunymtr0&q=plumber,+70646,+Hayes,+LA,+US&authuser=0&hl=en&gl=US",6.0,"{""Sunday"": ""Open 24 hours"", ""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours""}",True,"https://www.google.com/maps/place/D+%26+R+Services/@30.003014099999998,-92.2898845,14z/data=!4m8!1m2!2m1!1sD+%26+R+Services!3m4!1s0x86235a6259b56a69:0xbdb6a67cba1c028e!8m2!3d30.003014099999998!4d-92.2898845",ChIJaWq1WWJaI4YRjgIcunymtr0,,,,,https://lh3.googleusercontent.com/-ybOs4-WxqeU/AAAAAAAAAAI/AAAAAAAAAAA/PkfetRUhorA/s256/photo.jpg,#101010,#b4b4b4,drservices
Acadian Plumbing Solutions LLC- Jacob Labbe,,Plumber,Plumber,Plumber,+1 337-308-4982,"NEW CINGULAR WIRELESS PCS, LLC - GA",mobile,30.1888749,-92.0513852,"328 Rena Dr, Lafayette, LA 70503",Lafayette,Louisiana,False,5.0,1.0,"https://search.google.com/local/reviews?placeid=ChIJlXQgiY2dJIYRHhyr7IGrsJc&q=plumber,+70646,+Hayes,+LA,+US&authuser=0&hl=en&gl=US",11.0,"{""Sunday"": ""Open 24 hours"", ""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours""}",True,"https://www.google.com/maps/place/Acadian+Plumbing+Solutions+LLC-+Jacob+Labbe/@30.1888749,-92.0513852,14z/data=!4m8!1m2!2m1!1sAcadian+Plumbing+Solutions+LLC-+Jacob+Labbe!3m4!1s0x86249d8d89207495:0x97b0ab81ecab1c1e!8m2!3d30.1888749!4d-92.0513852",ChIJlXQgiY2dJIYRHhyr7IGrsJc,,,,,https://lh4.googleusercontent.com/-7CdbbQMY0MI/AAAAAAAAAAI/AAAAAAAAAAA/F4dUjcnVLzU/s256/photo.jpg,#4374e0,#9fc2fe,acadianplumbingsolutionsllcjacoblabbe
Daigle Plumbing LLC,,Plumber,Plumber,Plumber,+1 337-496-4844,"NEW CINGULAR WIRELESS PCS, LLC - GA",mobile,30.1707319,-93.2144248,"4730 Common St, Lake Charles, LA 70607",Lake Charles,Louisiana,False,5.0,6.0,"https://search.google.com/local/reviews?placeid=ChIJK3cE-22HO4YRTC5LRjVA0rU&q=plumber,+70647,+Iowa,+LA,+US&authuser=0&hl=en&gl=US",14.0,"{""Sunday"": ""Open 24 hours"", ""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours""}",True,"https://www.google.com/maps/place/Daigle+Plumbing+LLC/@30.1707319,-93.21442479999999,14z/data=!4m8!1m2!2m1!1sDaigle+Plumbing+LLC!3m4!1s0x863b876dfb04772b:0xb5d24035464b2e4c!8m2!3d30.1707319!4d-93.21442479999999",ChIJK3cE-22HO4YRTC5LRjVA0rU,,,,,https://lh6.googleusercontent.com/-u_JVvJmnLFo/AAAAAAAAAAI/AAAAAAAAAAA/Fx9PYpVuOsw/s256/photo.jpg,#4374e0,#9fc2fe,daigleplumbingllc
Babs Plumbing,,Plumber,Plumber,Plumber,,,,30.250525,-93.1881796,"2213 Dewey Street, 3105 Center St, Lake Charles, LA 70601",Lake Charles,LA,False,4.2,6.0,"https://search.google.com/local/reviews?placeid=ChIJAQCE02SEO4YRn-FazNr8PDo&q=plumber,+70647,+Iowa,+LA,+US&authuser=0&hl=en&gl=US",3.0,"{""Sunday"": ""Open 24 hours"", ""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours""}",False,"https://www.google.com/maps/place/Babs+Plumbing/@30.250525,-93.1881796,14z/data=!4m8!1m2!2m1!1sBabs+Plumbing!3m4!1s0x863b8464d3840001:0x3a3cfcdacc5ae19f!8m2!3d30.250525!4d-93.1881796",ChIJAQCE02SEO4YRn-FazNr8PDo,,,,,,,,babsplumbing
"Jrm Plumbing, Llc",,,,,,,,30.2682121,-92.979639,"16126 Willie Rd, Iowa, LA 70647",Iowa,Louisiana,False,,,,,,False,"https://www.google.com/maps/place/Jrm+Plumbing%2C+Llc/@30.2682121,-92.97963899999999,14z/data=!4m8!1m2!2m1!1sJrm+Plumbing%2C+Llc!3m4!1s0x863b7a55c90e3bab:0x7fc0e845f5588873!8m2!3d30.2682121!4d-92.97963899999999",ChIJqzsOyVV6O4YRc4hY9UXowH8,,,,,,,,jrmplumbingllc
"SITTIG’S PLUMBING, LLC",,Plumber,Plumber,Plumber,+1 337-329-0231,CELLCO PARTNERSHIP DBA VERIZON WIRELESS - LA,mobile,30.3588333,-92.630958,"1343 Theo Rd, Jennings, LA 70546",Jennings,Louisiana,False,5.0,3.0,"https://search.google.com/local/reviews?placeid=ChIJe6xqAAhFO4YRE0nD7ZrsLHU&q=plumber,+70648,+Kinder,+LA,+US&authuser=0&hl=en&gl=US",3.0,"{""Sunday"": ""Closed"", ""Monday"": ""7AM-3:30PM"", ""Tuesday"": ""7AM-3:30PM"", ""Wednesday"": ""7AM-3:30PM"", ""Thursday"": ""7AM-3:30AM"", ""Friday"": ""7AM-3:30PM"", ""Saturday"": ""Closed""}",True,"https://www.google.com/maps/place/SITTIG%E2%80%99S+PLUMBING%2C+LLC/@30.358833299999997,-92.63095799999999,14z/data=!4m8!1m2!2m1!1sSITTIG%E2%80%99S+PLUMBING%2C+LLC!3m4!1s0x863b4508006aac7b:0x752cec9aedc34913!8m2!3d30.358833299999997!4d-92.63095799999999",ChIJe6xqAAhFO4YRE0nD7ZrsLHU,,,,,https://lh5.googleusercontent.com/-XMPeBBbJNyU/AAAAAAAAAAI/AAAAAAAAAAA/HQuz3i4xF28/s256/photo.jpg,#4374e0,#9fc2fe,sittigsplumbingllc
Precision Plumbing,,"Plumber, Drainage service, Service establishment",Plumber,Plumber,+1 337-532-1267,"NEW CINGULAR WIRELESS PCS, LLC - GA",mobile,30.3524155,-93.2086141,,Lake Charles,LA,True,,,,,"{""Sunday"": ""Closed"", ""Monday"": ""8AM-4PM"", ""Tuesday"": ""8AM-4PM"", ""Wednesday"": ""8AM-4PM"", ""Thursday"": ""8AM-4PM"", ""Friday"": ""8AM-4PM"", ""Saturday"": ""Closed""}",True,"https://www.google.com/maps/place/Precision+Plumbing/@30.3524155,-93.20861409999999,14z/data=!4m8!1m2!2m1!1sPrecision+Plumbing!3m4!1s0x630e9828178e5cb7:0xfd3156879f42704c!8m2!3d30.3524155!4d-93.20861409999999",ChIJt1yOFyiYDmMRTHBCn4dWMf0,cj@precisionplumbingpro.com,RECEIVING,https://www.facebook.com/precisionplumbingpro/,,https://lh4.googleusercontent.com/-4inCIEh_Fh0/AAAAAAAAAAI/AAAAAAAAAAA/lfBVlxcrRHk/s256/photo.jpg,#4374e0,#9fc2fe,precisionplumbing
CB Sewer Systems,,Septic system service,Septic system service,Septic system service,+1 337-207-9277,CELLCO PARTNERSHIP DBA VERIZON WIRELESS - LA,mobile,30.6755041,-93.5834763,"177 Mattie Meadows Rd, Merryville, LA 70653",Merryville,Louisiana,False,4.4,5.0,,,,True,"https://www.google.com/maps/place/CB+Sewer+Systems/@30.675504099999998,-93.5834763,14z/data=!4m8!1m2!2m1!1sCB+Sewer+Systems!3m4!1s0x863bccbb4b27b673:0xdae20b1161e73f3e!8m2!3d30.675504099999998!4d-93.5834763",ChIJc7YnS7vMO4YRPj_nYREL4to,,,,,https://lh5.googleusercontent.com/-AFqSkTuyyvI/AAAAAAAAAAI/AAAAAAAAAAA/k1RBS7mm8Sc/s256/photo.jpg,#4374e0,#9fc2fe,cbsewersystems
Deridder Construction & Handyman Services LLC,,"Handyman/Handywoman/Handyperson, Bathroom remodeler, Service establishment, Kitchen remodeler, Remodeler, Roofing contractor, Siding contractor",Handyman/Handywoman/Handyperson,Handyman/Handywoman/Handyperson,+1 337-207-3200,CELLCO PARTNERSHIP DBA VERIZON,mobile,30.647599,-93.2827885,,Longville,LA,True,4.9,36.0,"https://search.google.com/local/reviews?placeid=ChIJ_cP-84dNOoYRA1mQD3PpQ1c&q=plumber,+70653,+Merryville,+LA,+US&authuser=0&hl=en&gl=US",59.0,"{""Sunday"": ""Closed"", ""Monday"": ""9AM-5PM"", ""Tuesday"": ""9AM-5PM"", ""Wednesday"": ""9AM-5PM"", ""Thursday"": ""9AM-5PM"", ""Friday"": ""9AM-5PM"", ""Saturday"": ""Closed""}",True,"https://www.google.com/maps/place/Deridder+Construction+%26+Handyman+Services+LLC/@30.647599,-93.2827885,14z/data=!4m8!1m2!2m1!1sDeridder+Construction+%26+Handyman+Services+LLC!3m4!1s0x863a4d87f3fec3fd:0x5743e9730f905903!8m2!3d30.647599!4d-93.2827885",ChIJ_cP-84dNOoYRA1mQD3PpQ1c,ray3200@outlook.com,RECEIVING,https://www.facebook.com/people/DeRidder-Construction-Handyman-Services-LLC/100057277606993/,,https://lh4.googleusercontent.com/-RyuD8mtWQ3c/AAAAAAAAAAI/AAAAAAAAAAA/AUHX8BwND7Q/s256/photo.jpg,#b49255,#211816,deridderconstructionhandymanservicesllc
SouthCoast Mechanical Group LLC,,Plumber,Plumber,Plumber,,,,30.2242656,-93.322011,"4210 Fairview Ave, Sulphur, LA 70663",Sulphur,Louisiana,False,,,,,"{""Sunday"": ""Open 24 hours"", ""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours""}",True,"https://www.google.com/maps/place/SouthCoast+Mechanical+Group+LLC/@30.2242656,-93.32201099999999,14z/data=!4m8!1m2!2m1!1sSouthCoast+Mechanical+Group+LLC!3m4!1s0x863b8f5b4a80ffa5:0xd60fc672b64a80bc!8m2!3d30.2242656!4d-93.32201099999999",ChIJpf-ASluPO4YRvIBKtnLGD9Y,,,,,https://lh4.googleusercontent.com/-io8HwfHtlXg/AAAAAAAAAAI/AAAAAAAAAAA/7Kh34M2K5bM/s256/photo.jpg,#4374e0,#9fc2fe,southcoastmechanicalgroupllc
H2O Plumbing & Sewer LLC,,Plumber,Plumber,Plumber,+1 337-802-4893,T-Mobile USA Inc.,mobile,30.3124994,-93.1952523,"747 Long Dr, Lake Charles, LA 70611",Lake Charles,Louisiana,False,3.5,4.0,"https://search.google.com/local/reviews?placeid=ChIJS30f5BebO4YRyNbQIJ2m3fs&q=plumber,+70660,+Singer,+LA,+US&authuser=0&hl=en&gl=US",1.0,"{""Sunday"": ""Closed"", ""Monday"": ""8AM-3PM"", ""Tuesday"": ""8AM-3PM"", ""Wednesday"": ""8AM-3PM"", ""Thursday"": ""8AM-3PM"", ""Friday"": ""8AM-3PM"", ""Saturday"": ""Closed""}",False,"https://www.google.com/maps/place/H2O+Plumbing+%26+Sewer+LLC/@30.3124994,-93.19525229999999,14z/data=!4m8!1m2!2m1!1sH2O+Plumbing+%26+Sewer+LLC!3m4!1s0x863b9b17e41f7d4b:0xfbdda69d20d0d6c8!8m2!3d30.3124994!4d-93.19525229999999",ChIJS30f5BebO4YRyNbQIJ2m3fs,sylvia.plumbing@gmail.com,RECEIVING,https://www.facebook.com/h20plumbingcompany/,,,,,h2oplumbingsewerllc
Daigle Mechanical Sewer Systems LLC,,Septic system service,Septic system service,Septic system service,+1 337-496-4844,"NEW CINGULAR WIRELESS PCS, LLC - GA",mobile,30.1707319,-93.2144248,"4730 Common St, Lake Charles, LA 70607",Lake Charles,Louisiana,False,5.0,2.0,"https://search.google.com/local/reviews?placeid=ChIJKwD1f4CHO4YR6tZjr7igRww&q=plumber,+70660,+Singer,+LA,+US&authuser=0&hl=en&gl=US",13.0,"{""Sunday"": ""Closed"", ""Monday"": ""7AM-3:30PM"", ""Tuesday"": ""7AM-3:30PM"", ""Wednesday"": ""7AM-3:30PM"", ""Thursday"": ""7AM-3:30PM"", ""Friday"": ""7AM-3:30PM"", ""Saturday"": ""Closed""}",True,"https://www.google.com/maps/place/Daigle+Mechanical+Sewer+Systems+LLC/@30.1707319,-93.21442479999999,14z/data=!4m8!1m2!2m1!1sDaigle+Mechanical+Sewer+Systems+LLC!3m4!1s0x863b87807ff5002b:0xc47a0b8af63d6ea!8m2!3d30.1707319!4d-93.21442479999999",ChIJKwD1f4CHO4YR6tZjr7igRww,,,,,https://lh4.googleusercontent.com/-BgIxpm1f_mU/AAAAAAAAAAI/AAAAAAAAAAA/jMF6LnR1tLI/s256/photo.jpg,#4374e0,#9fc2fe,daiglemechanicalsewersystemsllc
Big Dawg's Plumbing LLC,,"Plumber, Service establishment",Plumber,Plumber,+1 409-549-0600,T-Mobile USA Inc.,mobile,29.9520465,-94.0624709,,Port Arthur,TX,True,4.9,52.0,"https://search.google.com/local/reviews?placeid=ChIJB7h-9D99GaMRcjf6XOHk91o&q=plumber,+70661,+Starks,+LA,+US&authuser=0&hl=en&gl=US",25.0,"{""Sunday"": ""Closed"", ""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Closed""}",True,"https://www.google.com/maps/place/Big+Dawg%27s+Plumbing+LLC/@29.952046499999998,-94.0624709,14z/data=!4m8!1m2!2m1!1sBig+Dawg%27s+Plumbing+LLC!3m4!1s0xa3197d3ff47eb807:0x5af7e4e15cfa3772!8m2!3d29.952046499999998!4d-94.0624709",ChIJB7h-9D99GaMRcjf6XOHk91o,,,,,https://lh6.googleusercontent.com/-OJ1W2xIbhOM/AAAAAAAAAAI/AAAAAAAAAAA/yTCkKFDh_Eg/s256/photo.jpg,#594755,#b8bbc7,bigdawgsplumbingllc
Pappy’s Projects LLC,,"Contractor, Bathroom remodeler, Deck builder, Demolition contractor, Fence contractor, Home improvement store, Kitchen remodeler, Painter, Remodeler, Tile contractor",Contractor,Contractor,+1 337-302-1332,"NEW CINGULAR WIRELESS PCS, LLC - GA",mobile,30.1907451,-93.5811991,"Vinton, LA 70668",Vinton,Louisiana,False,5.0,3.0,"https://search.google.com/local/reviews?placeid=ChIJJWstQL75O4YRuSa_mR2KDc0&q=plumber,+70661,+Starks,+LA,+US&authuser=0&hl=en&gl=US",1.0,"{""Sunday"": ""Closed"", ""Monday"": ""7AM-6PM"", ""Tuesday"": ""7AM-6PM"", ""Wednesday"": ""7AM-6PM"", ""Thursday"": ""7AM-6PM"", ""Friday"": ""7AM-6PM"", ""Saturday"": ""7AM-6PM""}",False,"https://www.google.com/maps/place/Pappy%E2%80%99s+Projects+LLC/@30.190745099999997,-93.58119909999999,14z/data=!4m8!1m2!2m1!1sPappy%E2%80%99s+Projects+LLC!3m4!1s0x863bf9be402d6b25:0xcd0d8a1d99bf26b9!8m2!3d30.190745099999997!4d-93.58119909999999",ChIJJWstQL75O4YRuSa_mR2KDc0,pappysprojects@yahoo.com,RECEIVING,https://www.facebook.com/pappysprojectsllc/,,,,,pappysprojectsllc
"ALL-AMERICAN SEPTIC PUMPERS, LLC",,Plumber,Plumber,Plumber,+1 337-853-7867,"NEW CINGULAR WIRELESS PCS, LLC - GA",mobile,30.1234172,-93.2350131,"7741 Gossett Rd, Lake Charles, LA 70605",Lake Charles,Louisiana,False,3.0,1.0,"https://search.google.com/local/reviews?placeid=ChIJ-ZrUoouHO4YROKtyCGaxX2s&q=plumber,+70661,+Starks,+LA,+US&authuser=0&hl=en&gl=US",1.0,,False,"https://www.google.com/maps/place/ALL-AMERICAN+SEPTIC+PUMPERS%2C+LLC/@30.1234172,-93.23501309999999,14z/data=!4m8!1m2!2m1!1sALL-AMERICAN+SEPTIC+PUMPERS%2C+LLC!3m4!1s0x863b878ba2d49af9:0x6b5fb1660872ab38!8m2!3d30.1234172!4d-93.23501309999999",ChIJ-ZrUoouHO4YROKtyCGaxX2s,,,,,,,,allamericansepticpumpersllc
